核准登記營業日期,縣市旅宿登記證號,類別,標章,溫泉標章,旅宿名稱,縣市,鄉鎮,郵遞區號,地址,電話或手機,傳真,房間數,電子郵件,網址
2011-12-28,宜蘭縣民宿645號,民宿,,否,不一小棧,宜蘭縣,三星鄉,266,宜蘭縣三星鄉大義三路86號,03-9890102,-,3,sky011109@yahoo.com.tw,
2012-01-05,嘉義市旅館072號,旅館,三星級,否,冠閣大飯店,嘉義市,西區,600,嘉義市西區忠順一街27號1-6樓,05-2318111,05-2318555,74,reservation@guanko-hotel.com.tw,http://www.guanko-hotel.com.tw
2012-01-04,臺北市旅館386號,旅館,,否,台北西門町意舍酒店,臺北市,萬華區,108,臺北市萬華區武昌街二段77號5-10樓,02-23755111,02-23710077,162,ximending@amba-hotels.com,http://www.amba-hotels.com
2012-01-03,臺南市民宿072號,民宿,,是,欣欣民宿,臺南市,白河區,732,臺南市白河區關嶺里3鄰關子嶺226號,06-6823325,06-6565133,3,hohsin.dcc@gmail.com,
2004-07-09,高雄市民宿012號,民宿,,否,道時尚悠然山莊,高雄市,六龜區,844,高雄市六龜區新發里和平路130-5號,07-6791003,07-6791006,5,youran6791003@gmail.com,
2004-08-20,臺北市旅館238號,旅館,,否,銀座飯店,臺北市,中山區,104,臺北市中山區林森北路289號4樓之1～3,02-25627733,02-25627719,15,ginza25627733@gmail.com,
2004-01-15,臺中市旅館018號,旅館,,否,黃埔75旅店,臺中市,西區,403,臺中市西區五權路203號,04-22066611,04-22012196,56,smile73737373@gmail.com,
2005-11-10,高雄市民宿024號,民宿,,否,梅礦民宿,高雄市,六龜區,844,高雄市六龜區寶來里竹林路65-31號,07-6883330,-,4,,
2011-12-29,宜蘭縣民宿644號,民宿,,否,雲頂民宿,宜蘭縣,礁溪鄉,262,宜蘭縣礁溪鄉瑪僯路62之22號,03-9872088,03-9872068,4,cloudnine644@gmail.com,http://cloudnine.okgo.tw/
2011-12-29,高雄市旅館404號,旅館,,否,宜都大飯店,高雄市,新興區,800,高雄市新興區南台橫路31號,07-2861911,07-2861901,99,chiuwh721@gmail.com,http://www.milordhotels.com/idolhotel/
2011-12-26,臺東縣民宿428號,民宿,好客民宿,否,薇妮民宿,臺東縣,鹿野鄉,955,臺東縣鹿野鄉龍田村光榮路590號,0932-345997,089-551797,4,nature.enjoy@msa.hinet.net,http://www.love-taitung.com/winnie/
2011-12-23,高雄市旅館405號,旅館,,否,都會HOTEL dùa,高雄市,新興區,800,高雄市新興區林森一路165號1-15樓,07-2722999,07-2722993,145,sales@hoteldua.com,http://www.hoteldua.com
1978-02-27,高雄市旅館073號,旅館,,否,秝芯旅店,高雄市,前金區,801,高雄市前金區新盛一街55號,07-2877766,07-2865653,49,service@legendhotel.com.tw,
2011-12-21,花蓮縣民宿970號,民宿,好客民宿,否,開心民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市國魂里建國路210號,03-8315195,-,4,happy818385@gmail.com,http://happy818385.pixnet.net/blog
2011-12-21,南投縣民宿514號,民宿,,否,森之屋民宿,南投縣,埔里鎮,545,南投縣埔里鎮桃米里桃米巷5-5號,049-2917962,-,4,foresthouse545@ymail.com,
2011-12-21,花蓮縣民宿969號,民宿,,否,雲享渡假莊園民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市國強里1鄰豐村19之9號,0972-157011,-,2,,
2008-01-14,高雄市民宿042號,民宿,,否,日景園,高雄市,六龜區,844,高雄市六龜區文武里光明巷37-1號,07-6891317,07-6894113,5,,
2011-12-16,宜蘭縣民宿642號,民宿,,否,北方札特,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉廣安村3鄰廣興路682巷132號,03-9612581,-,5,espcat@gmail.com,http://www.northzart.com.tw/
2011-12-15,宜蘭縣民宿641號,民宿,,否,伯格民宿,宜蘭縣,五結鄉,268,宜蘭縣五結鄉協和村親河路一段107號,0933-103587,03-9600696,2,boge320520@gmail.com,
2011-12-16,金門縣民宿116號,民宿,,否,海悅民宿,金門縣,金寧鄉,892,金門縣金寧鄉湖埔村19鄰下埔下312號,082-312353,082-312353,5,,http://www.wretch.cc/blog/papa8080a
2011-12-15,雲林縣民宿056號,民宿,好客民宿,否,桂林香波咖啡城堡民宿,雲林縣,古坑鄉,646,雲林縣古坑鄉桂林村93號,05-5901485,-,5,,
2011-12-12,臺北市旅館385號,旅館,,否,富驛時尚酒店　,臺北市,中山區,104,臺北市中山區南京東路三段131號10-13樓,02-55720777,02-55720789,180,resm.njer@fxhotels.com,http://www.fxhotels.com.tw
2011-12-08,南投縣民宿513號,民宿,,否,車埕梅庭民宿,南投縣,水里鄉,553,南投縣水里鄉車埕村4鄰民權巷72-1號,049-2773377,-,3,ccmt@hotmail.com.tw,
2011-03-08,宜蘭縣民宿583號,民宿,好客民宿,否,夏爾民宿,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮河濱路23巷1弄16號,0923-123595,-,2,yilan@shire16.tw,http://shire16.tw/
2011-12-01,新北市民宿144號,民宿,,否,迦南民宿,新北市,瑞芳區,224,新北市瑞芳區汽車路48號,0932-305216,-,1,jfcaryen@gmail.com,https://www.facebook.com/juifangbedbreakfast
2005-01-10,高雄市旅館128號,旅館,三星級,否,巴黎商旅,高雄市,新興區,800,高雄市新興區自立二路8號,07-2151089,07-2151097,60,paris.hotel8@msa.hinet.net,
2011-11-29,苗栗縣民宿217號,民宿,,否,仙山農園民宿,苗栗縣,獅潭鄉,354,苗栗縣獅潭鄉新店村1鄰小東勢19號,037-931661,-,4,qwea82309@gmail.com,
2004-07-01,臺北市旅館157號,旅館,,是,新秀閣大飯店,臺北市,北投區,112,臺北市北投區光明路238號1-5樓,02-28912166,02-28912229,17,reservation@kagaya.com.tw,
2011-11-28,桃園市民宿026號,民宿,好客民宿,否,馬廄民宿,桃園市,龍潭區,325,桃園市龍潭區三和里6鄰渴望二路125巷72弄13號,0988-606896,03-4658310,4,Selinastables@gmail.com,http://www.stables.tw/
2011-11-28,花蓮縣旅館124號,旅館,三星級,否,麗軒國際飯店,花蓮縣,花蓮市,970,花蓮縣花蓮市民勤里15鄰中美路99之1號,03-8246898,03-8246629,95,lishiuan970@hotmail.com.tw,http://www.lishiuan.com
2011-11-28,南投縣民宿512號,民宿,,否,月光民宿,南投縣,魚池鄉,555,南投縣魚池鄉新城村8鄰通文巷21之9號,0980-664957,049-2898150,5,tt0952286696@yahoo.com.tw,https://moonlight.okgo.tw/
2011-11-28,澎湖縣民宿193號,民宿,,否,海豚的家民宿,澎湖縣,馬公市,880,澎湖縣馬公市西衛里232之21號,06-9263685,-,4,slp3698@yahoo.com.tw,
2011-11-25,新北市民宿143號,民宿,,否,珂菲私旅民宿,新北市,瑞芳區,224,新北市瑞芳區汽車路35號,0920-291719,-,5,cafesleep.jf@gmail.com,
1980-10-22,高雄市旅館042號,旅館,,否,六合大旅社,高雄市,新興區,800,高雄市新興區六合二路30號,07-2867161,07-2859220,74,sunnysidehotel@hotmail.com.tw,https://www.sunnysidehotel.com.tw
2011-11-21,屏東縣民宿111號,民宿,,否,漁村民宿,屏東縣,琉球鄉,929,屏東縣琉球鄉三民路38號,08-8612759,-,3,,
2011-11-18,屏東縣民宿110號,民宿,,否,迦南地渡假民宿,屏東縣,恆春鎮,946,屏東縣恆春鎮紅柴路2-6號,08-8869638,-,3,guest@oceanparadise.com.tw,
2011-11-18,新竹縣民宿047號,民宿,,否,山上莊園,新竹縣,五峰鄉,311,新竹縣五峰鄉大隘村23鄰468-9號,03-5851565,03-5851722,5,,
2011-11-16,花蓮縣民宿967號,民宿,好客民宿,否,緩慢石梯坪民宿,花蓮縣,豐濱鄉,977,花蓮縣豐濱鄉港口村1鄰石梯灣123號,03-8781789,03-8781890,4,,
2011-11-15,南投縣民宿510號,民宿,,否,紅茶工房,南投縣,魚池鄉,555,南投縣魚池鄉大雁村大雁巷39-7號,049-2899373,-,4,lu897443@gmail.com,
2011-11-14,臺北市旅館381號,旅館,,否,二十輪旅店,臺北市,萬華區,108,臺北市萬華區武昌街二段72號5樓、6樓、10樓,02-23810500,02-23811017,48,book@swiio.com,
2011-11-10,宜蘭縣民宿635號,民宿,好客民宿,否,筑園居民宿,宜蘭縣,員山鄉,264,宜蘭縣員山鄉惠深二路二段117號,03-9226178,03-9226176,5,168zyj@gmail.com,
2004-05-07,臺北市旅館096號,旅館,,否,璞漣商務旅館西門店,臺北市,萬華區,108,臺北市萬華區成都路27巷6號,02-23718616,02-23619197,57,resv@hotel-puri.com.tw,http://www.hotel-puri.com.tw
2011-11-09,澎湖縣民宿191號,民宿,,否,飛魚過境民宿,澎湖縣,馬公市,880,澎湖縣馬公市石泉里石泉6之12號,06-9212555,06-9211700,5,ppa9212555@gmail.com,http://www.flyingfish-stay.com
2011-11-08,金門縣民宿115號,民宿,好客民宿,否,中蘭民宿,金門縣,金沙鎮,890,金門縣金沙鎮何斗里中蘭22號,082-327650,-,4,,
2011-11-08,南投縣民宿509號,民宿,,否,清城農莊,南投縣,中寮鄉,541,南投縣中寮鄉清水村2鄰瀧林巷5-5號,049-2601463,049-2602722,3,bob12690@yahoo.com.tw,
2011-11-07,宜蘭縣民宿633號,民宿,,否,五結吾家民宿,宜蘭縣,五結鄉,268,宜蘭縣五結鄉協和村公園三路76號,0980-354585,-,3,eagle119355@gmail.com,
2011-10-25,新北市民宿142號,民宿,,否,山海觀民宿,新北市,瑞芳區,224,新北市瑞芳區基山街217號,02-24971568,-,5,jfshg217@gmail.com,
2011-11-03,雲林縣民宿055號,民宿,,否,華山觀止民宿,雲林縣,古坑鄉,646,雲林縣古坑鄉華山村松林54-5號,05-5900000,-,5,bugtwo.service@msa.hinet.net,http://bugtwo.com.tw/
2003-07-08,屏東縣民宿001號,民宿,,否,夢想之家,屏東縣,霧臺鄉,902,屏東縣霧臺鄉霧台村中山巷38號,08-7902312,08-7902312,3,asdz455007@kimo.com,
1990-02-09,高雄市旅館124號,旅館,四星級,否,翰品酒店 高雄,高雄市,鹽埕區,803,高雄市鹽埕區大仁路43號1-11樓,07-5217388,07-5217068,152,sarah.hsu@ldchotels.com,http://kaohsiung.chateaudechine.com/zh-tw
2011-10-26,臺東縣民宿427號,民宿,,否,有人在家民宿,臺東縣,卑南鄉,954,臺東縣卑南鄉利嘉村利嘉路661巷35號,089-385055,-,2,aaabbb20221212@gmail.com,
2011-10-26,宜蘭縣民宿632號,民宿,,否,涵暄精品民宿,宜蘭縣,冬山鄉,269,宜蘭縣冬山鄉武淵村武淵二路69號,0989-360569,-,3,wangfaye1956@gmail.com,
2011-11-01,高雄市旅館402號,旅館,,否,奇異果快捷旅店-高雄車站店,高雄市,三民區,807,高雄市三民區大連街88號1-7樓,07-3130888,07-3111068,48,mg22@rate-inn.com,http://rs-kiwihotel.com/web/summary/50
2011-10-25,基隆市民宿001號,民宿,,否,盛德民宿,基隆市,七堵區,206,基隆市七堵區瑪東里9鄰大同街47-4號,02-24551521,-,5,,
2011-10-21,屏東縣民宿109號,民宿,好客民宿,否,竹安莊民宿,屏東縣,滿州鄉,947,屏東縣滿州鄉都魯路1-1號,08-8801118,-,5,,
2011-10-19,臺北市旅館380號,旅館,,否,柯達大飯店敦南店,臺北市,大安區,106,臺北市大安區敦化南路二段238號B1-14樓,02-27323333,02-27327700,77,dunnan@khotels.com.tw,http://dunnan.khotels.com.tw/zh-TW/
2011-10-14,花蓮縣民宿966號,民宿,好客民宿,否,阿尼吉農莊民宿,花蓮縣,秀林鄉,972,花蓮縣秀林鄉文蘭村文蘭95號,03-8641802,03-8641802,3,wenlan95@gmail.com,
2011-10-07,臺東縣民宿423號,民宿,,否,千季青菁華民宿,臺東縣,臺東市,950,臺東縣臺東市永樂里豐谷北路437號,0932-660487,-,4,cjc20110619@yahoo.com.tw,http://www.travel123.com.tw/bnb/qianjiqing.htm
2011-10-07,高雄市旅館401號,旅館,三星級,否,鳥巢旅館,高雄市,前金區,801,高雄市前金區七賢二路165號,07-9719999,07-9719988,74,nesthotel01@gmail.com,http://www.nesthotel.com.tw
2011-10-07,臺東縣旅館110號,旅館,,否,星月屋渡假山莊,臺東縣,綠島鄉,951,臺東縣綠島鄉南寮村南寮255-1號 1-2樓,089-672911,089-672689,15,greenisland.starmoon@gmail.com,
2011-10-06,臺中市旅館291號,旅館,,否,夢想12旅店,臺中市,北區,404,臺中市北區柳川西路4段1號12樓1號、2號,04-22276622,04-22276020,31,hotel.initial2021@gmail.com,https://book-directonline.com/properties/dream12hoteldirect?locale=zh-TW&items[0][adults]=2&items[0][children]=0&items[0][infants]=0&currency=TWD&checkInDate=2022-05-20&checkOutDate=2022-05-21&trackPage=no
2011-10-03,澎湖縣民宿189號,民宿,,否,海岸線民宿,澎湖縣,湖西鄉,885,澎湖縣湖西鄉隘門村16之8號,06-9213428,-,2,hon_12342000@yahoo.com.tw,
2011-10-03,澎湖縣民宿188號,民宿,,否,築夢民宿,澎湖縣,馬公市,880,澎湖縣馬公市安宅里2鄰宅腳嶼109之2號,06-9221539,06-9262386,4,,
2011-10-03,宜蘭縣民宿630號,民宿,,否,水立方,宜蘭縣,員山鄉,264,宜蘭縣員山鄉尚德村大湖十八路58號,0933-727463,-,4,,
2011-10-03,臺東縣民宿424號,民宿,好客民宿,否,邦喬諾民宿,臺東縣,臺東市,950,臺東縣臺東市興盛路228號,0919-639575,-,5,,
2011-09-30,金門縣民宿114號,民宿,好客民宿,否,永耘枋,金門縣,金寧鄉,892,金門縣金寧鄉盤山村22鄰伯玉路2段224巷8號,082-324489,082-324234,5,,
2011-09-29,新竹市旅館067號,旅館,四星級,否,新竹福華大飯店,新竹市,北區,300,新竹市北區中正路178號,03-5282323,03-5252300,165,rv-hc@howard-hotels.com.tw,https://www.howard-hotels.com.tw/zh_TW/HotelBusiness/101
2011-09-28,高雄市旅館399號,旅館,,否,城市商旅美麗島館,高雄市,新興區,800,高雄市新興區民生一路328號1-7樓,07-2519888,07-2516777,36,information.kh@papawhale.com,http://www.citysuites.com.tw
2011-09-28,花蓮縣民宿962號,民宿,好客民宿,否,海邊海民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市民勤里民權8街21號,0926-137398,038-236371,3,gold.lock87@gmail.com,http://www.teak87.com
2011-09-27,彰化縣民宿021號,民宿,,否,童年往事莊園民宿,彰化縣,福興鄉,506,彰化縣福興鄉福興村福興路62-500號,0932-603599,04-7744529,4,skywuwcc@yahoo.com.tw,
2011-09-26,苗栗縣民宿213號,民宿,好客民宿,否,松鶴祥和居民宿,苗栗縣,公館鄉,363,苗栗縣公館鄉仁安村9鄰仁安118-3號,0921-951213,-,3,chwiyn1183@yahoo.com.tw,
2011-09-23,臺東縣民宿422號,民宿,好客民宿,否,御皇米會館民宿,臺東縣,長濱鄉,962,臺東縣長濱鄉寧埔村14鄰烏石鼻46-5號,089-801588,038-861366,4,tennoricefactory@gmail.com,
2011-09-23,花蓮縣民宿961號,民宿,,否,愛曦民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市國風里林森路257巷28號,0938-520000,-,1,isealoveyou@gmail.com,
2011-09-23,花蓮縣旅館123號,旅館,四星級,否,煙波大飯店花蓮館,花蓮縣,花蓮市,970,花蓮縣花蓮市民立里1鄰中美路142號,03-8222666,03-8228837,213,amyhl@lakeshore.com.tw,https://www.lakeshore.com.tw/hualien
2011-09-15,南投縣民宿508號,民宿,,否,梢楠林民宿,南投縣,魚池鄉,555,南投縣魚池鄉五城村華龍巷31-8號,049-2897951,-,5,igreentrip@gmail.com,http://www.greentic.com.tw
2011-09-15,南投縣民宿507號,民宿,,否,梢楠園民宿,南投縣,魚池鄉,555,南投縣魚池鄉五城村華龍巷31-9號,049-2897119,049-2897119,5,ytaiwan@yahoo.com.tw,
2011-09-13,屏東縣民宿108號,民宿,好客民宿,否,幸福莊園,屏東縣,高樹鄉,906,屏東縣高樹鄉興農路85-1號,08-7958380,08-7958280,4,pony4507@msl15.hinet.net,https://www.happymanor.com.tw
2011-09-07,花蓮縣民宿959號,民宿,,否,御皇山宴民宿,花蓮縣,富里鄉,983,花蓮縣富里鄉東里村大莊路1-1號,03-8861118,038-861366,3,tennoricefactory@gmail.com,http://www.fulishanyan.com/
2005-12-13,高雄市民宿026號,民宿,好客民宿,否,得恩谷の民宿,高雄市,茂林區,851,高雄市茂林區茂林里6鄰138號,0989-370885,-,5,svonvong2017@gmail.com,http://deengorge.com/
2011-08-31,臺東縣民宿419號,民宿,,否,寂里雅嵐民宿,臺東縣,成功鎮,961,臺東縣成功鎮忠孝里13鄰石傘路77之40號,089-871721,-,5,ia5596@hotmail.com,http://www.jiliyalan.idv.tw/discuss_index.php
2011-08-31,宜蘭縣民宿624號,民宿,,否,安農溪綠悠悠休閒民宿,宜蘭縣,三星鄉,266,宜蘭縣三星鄉大義村安農北路三段25號,0933-772543,-,5,,
2011-08-31,宜蘭縣民宿622號,民宿,,否,超平價渡假別墅,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮中山路二段2巷66號,03-9602837,-,4,emei5770831@gmail.com,
2011-08-30,花蓮縣民宿958號,民宿,,否,小城堡民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市主學里上海街19號,0952-608333,-,4,tw0952608333@gmail.com,
2011-08-25,苗栗縣民宿211號,民宿,,否,左岸LED庭園,苗栗縣,南庄鄉,353,苗栗縣南庄鄉東河村1鄰東興新邨176號,037-821997,037-824357,3,p4269486@hotmail.com,http://leftled.mmweb.tw
2011-08-23,高雄市旅館398號,旅館,三星級,否,康橋商旅-六合夜市七賢館,高雄市,新興區,800,高雄市新興區同愛街28號1樓、30號,07-2885588,07-2885577,195,h015.hotel@msa.hinet.net,
2011-08-22,新北市民宿141號,民宿,,否,萬里情懷民宿,新北市,萬里區,207,新北市萬里區萬里加投16之1號,02-24986611,02-24989011,5,,
2011-08-19,金門縣旅館032號,旅館,,否,金沙大地國際渡假飯店,金門縣,金沙鎮,890,金門縣金沙鎮下塘頭5號,082-355388,082-355788,160,,http://www.goldensandskinmen.com.tw/
2011-08-19,嘉義縣民宿113號,民宿,,否,瑞泰民宿,嘉義縣,梅山鄉,603,嘉義縣梅山鄉瑞里村幼葉林69-8號,05-2501359,-,3,,
2011-08-18,新北市旅館255號,旅館,,否,美麗海精品汽車旅館,新北市,新莊區,242,新北市新莊區新北大道二段231號,02-85225050,02-85225051,46,merryhi85228888@gmail.com,
2011-08-17,南投縣民宿506號,民宿,好客民宿,否,雙流休閒民宿,南投縣,名間鄉,551,南投縣名間鄉仁和村8鄰山腳巷23-7號,049-2730170,049-2734463,5,t2730170@gmail.com,
2011-08-09,臺南市民宿068號,民宿,,否,十份塩居,臺南市,七股區,724,臺南市七股區十份里十份59-10號,06-2815132,06-2814964,5,,http://shifen.okgo.tw/index.html
2011-08-15,金門縣旅館031號,旅館,,否,海福花園飯店,金門縣,金沙鎮,890,金門縣金沙鎮何斗里高陽路1號,082-353888,082-353456,77,haifugardan1028@gmail.com,https://www.haifu.com.tw/garden/
2011-08-11,花蓮縣民宿957號,民宿,好客民宿,否,微甜彩虹民宿,花蓮縣,花蓮市,970,花蓮縣花蓮市民主里北濱街12巷12號,0930-608657,-,4,jsk4682@yahoo.com.tw,http://www.sweetrainbow.com.tw/
2011-08-10,金門縣民宿190號,民宿,好客民宿,否,校長的家,金門縣,金城鎮,893,金門縣金城鎮珠山17號,082-323468,-,5,changshuing@yahoo.com.tw,
2011-08-09,金門縣民宿109號,民宿,好客民宿,否,談古說金古厝民宿,金門縣,金城鎮,893,金門縣金城鎮前水頭28號,082-373788,-,5,km2829hotel@gmail.com,
2011-08-08,臺東縣民宿416號,民宿,,否,和風民宿,臺東縣,臺東市,950,臺東縣臺東市臨海路一段141號,0933-692182,-,5,boy77322@yahoo.com.tw,http://hefeng.ttbnb.tw/
2011-08-03,新北市民宿140號,民宿,,否,九份山午輝明民宿,新北市,瑞芳區,224,新北市瑞芳區汽車路35之1號,02-24976488,-,5,tinachen9955@gmail.com,
2011-08-02,臺北市旅館377號,旅館,,否,探索汽車旅館延平館,臺北市,士林區,111,臺北市士林區延平北路五段23號2至5樓及23之1號2至5樓,02-88112588,02-88112768,40,yijing_lin@discoverygroup.com.tw,http://discoverygroup.com.tw
2011-08-02,花蓮縣民宿956號,民宿,,否,櫻田野民宿,花蓮縣,吉安鄉,973,花蓮縣吉安鄉福興村福興七街8號,03-8539580,03-8549125,4,j038540366@gmail.com,http://www.038540366.com
2011-08-02,臺東縣民宿415號,民宿,,否,白沙灣民宿,臺東縣,綠島鄉,951,臺東縣綠島鄉公館村大白沙32號,0919-873326,-,5,e0339933@yahoo.com.tw,
2011-06-03,嘉義縣民宿111號,民宿,,否,陶鄉民宿 (板陶窯內),嘉義縣,新港鄉,616,嘉義縣新港鄉板頭村1鄰板頭厝45-2號,05-7810832,05-7810146,3,q7810368@yahoo.com.tw,http://www.bantaoyao.com.tw
2011-08-01,臺北市旅館378號,旅館,,否,意寬精品旅館 HOME HOTEL,臺北市,信義區,110,臺北市信義區松仁路90號3至12樓,02-87890111,02-87890222,113,info@homehotel.com.tw,http://www.homehotel.com.tw/
2004-04-26,臺中市旅館125號,旅館,,否,意文大飯店,臺中市,中區,400,臺中市中區成功路160號,04-22238031,-,49,emoon0123@gmail.com,
2011-07-25,宜蘭縣民宿619號,民宿,,否,羽過天輕民宿,宜蘭縣,五結鄉,268,宜蘭縣五結鄉協和村公園一路86號,0972-877813,-,4,sunlaxbnb@gmail.com,http://www.sunlaxbnb.com
2011-07-22,宜蘭縣民宿616號,民宿,,否,貓與海民宿,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮新群南路191巷3號,0933-214090,-,4,vivianwu515@gmail.com,
2011-07-22,宜蘭縣民宿618號,民宿,,否,聖荷緹渡假城堡,宜蘭縣,五結鄉,268,宜蘭縣五結鄉大吉一路316號,0953-357266,-,4,,
2011-07-22,宜蘭縣民宿617號,民宿,,否,巴黎鐵塔民宿,宜蘭縣,羅東鎮,265,宜蘭縣羅東鎮新群南路191巷1號,0955-115773,-,4,vivianwu515@gmail.com,
